DIRCON,NOMBRE_OPERADOR,OPERADOR,DANE DEPARTAMENTO,DEPARTAMENTO,DANE MUNICIPIO,MUNICIPIO,DANE CENTRO POBLADO,CENTRO POBLADO,ESTADO,COORDENADAS DE REFERENCIA LATITUD,COORDENADAS DE REFERENCIA LONGITUD,INICIO DE OPERACIÓN,FECHA FIN OPERACIÓN,FECHACORTE,VIGENCIA],N° USUARIOS ACTIVOS MES,TRAFICO MENSUAL (GB),VELOCIDAD SUBIDA (Mb),VELOCIDAD BAJADA (Mb),INVERSIÓN
71283,RED DE INGENIERIA S.A.S.,804012847-1,20,CESAR,20550,PELAYA,20550001,COSTILLA,DESCONECTADA,"8,73250000","-73,72444000",2019-12-11,2021-09-10,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
72138,RED DE INGENIERIA S.A.S.,804012847-1,20,CESAR,20400,LA JAGUA DE IBIRICO,20400002,LA VICTORIA DE SAN ISIDRO,DESCONECTADA,"9,58583333","-73,23694444",2020-08-06,2022-02-05,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
72004,RED DE INGENIERIA S.A.S.,804012847-1,15,BOYACA,15047,AQUITANIA,15047006,SUSE,DESCONECTADA,"5,49722000","-72,91917000",2019-12-05,2021-09-04,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
71784,RED DE INGENIERIA S.A.S.,804012847-1,70,SUCRE,70820,SANTIAGO DE TOLU,70820007,PITA EN MEDIO,DESCONECTADA,"9,10611000","-75,09417000",2019-11-29,2021-08-28,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
71961,RED DE INGENIERIA S.A.S.,804012847-1,76,VALLE DEL CAUCA,76377,LA CUMBRE,76377092,VEREDA PUENTE PALO,DESCONECTADA,"3,64306000","-76,61056000",2019-12-18,2021-09-17,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
71421,RED DE INGENIERIA S.A.S.,804012847-1,25,CUNDINAMARCA,25596,QUIPILE,25596001,VEREDA SANTA MARTA,DESCONECTADA,"4,65167000","-74,56750000",2019-12-08,2021-09-07,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
72566,EMTEL,891502163-1,86,PUTUMAYO,86757,SAN MIGUEL,86757035,VDA PUERTO EL SOL,DESCONECTADA,",32825000","-76,97691000",2020-09-04,2022-06-30,2022-10-30,2022-12-31,1834,"51,46",6,10,"119630563,20"
72272,RED DE INGENIERIA S.A.S.,804012847-1,66,RISARALDA,66682,SANTA ROSA DE CABAL,66682000,GUACAS,DESCONECTADA,"4,89638889","-75,61333333",2020-08-09,2022-02-08,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
71555,RED DE INGENIERIA S.A.S.,804012847-1,52,NARI�O,52001,PASTO,52001000,SANTA ISABEL,DESCONECTADA,"1,14139000","-77,21639000",2019-12-17,2021-09-16,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
72522,EMTEL,891502163-1,94,GUAINIA,94343,BARRANCO MINAS,94343003,PUEBLO NUEVO,DESCONECTADA,"3,42288000","-69,89434000",2020-10-01,2022-06-30,2022-10-30,2022-12-31,7373,"570,40",44,10,"119630563,20"
72250,RED DE INGENIERIA S.A.S.,804012847-1,54,NORTE DE SANTANDER,54172,CHINACOTA,54172000,ISCALA,DESCONECTADA,"7,52666667","-72,57166667",2020-08-20,2022-02-19,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
72236,RED DE INGENIERIA S.A.S.,804012847-1,52,NARI�O,52019,ALBAN,52019008,BUENAVISTA,DESCONECTADA,"1,46444444","-77,08861111",2020-08-07,2022-02-06,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
72263,RED DE INGENIERIA S.A.S.,804012847-1,63,QUINDIO,63272,FILANDIA,63272000,EL VIGILANTE,DESCONECTADA,"4,62555556","-75,69527778",2020-08-08,2022-02-07,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
72389,EMTEL,891502163-1,91,AMAZONAS,91798,TARAPACA,91798000,TARAPACA,DESCONECTADA,"-2,89076000","-69,74159000",2020-09-04,2022-06-30,2022-10-30,2022-12-31,1772,"78,37",12,10,"119630563,20"
71349,RED DE INGENIERIA S.A.S.,804012847-1,23,CORDOBA,23570,PUEBLO NUEVO,23570026,CAF� PISAO,DESCONECTADA,"8,44444000","-75,30278000",2019-12-02,2021-09-01,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
71672,RED DE INGENIERIA S.A.S.,804012847-1,68,SANTANDER,68320,GUADALUPE,68320000,VEREDA MARARAY,DESCONECTADA,"6,22639000","-73,35583000",2020-01-23,2021-10-22,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
71601,RED DE INGENIERIA S.A.S.,804012847-1,54,NORTE DE SANTANDER,54498,OCA�A,54498006,SAN ANTONIO,DESCONECTADA,"8,37528000","-73,31389000",2019-12-06,2021-09-05,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
72480,EMTEL,891502163-1,27,CHOCO,27800,UNGUIA,27800002,GILGAL,DESCONECTADA,"8,19333400","-77,08111000",2020-09-04,2022-06-30,2022-10-30,2022-12-31,1827,"70,23",18,10,"119630563,20"
71488,RED DE INGENIERIA S.A.S.,804012847-1,41,HUILA,41668,SAN AGUSTIN,41668004,PUERTO QUINCHANA,DESCONECTADA,"1,82194000","-76,30333000",2019-12-06,2021-09-05,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
71061,RED DE INGENIERIA S.A.S.,804012847-1,13,BOLIVAR,13430,MAGANGUE,13430026,SANTA M�NICA,DESCONECTADA,"8,99111000","-74,58833000",2022-02-01,2022-06-30,2022-10-30,2022-12-31,9190,"1172,62",209,9,"27692260,00"
72612,EMTEL,891502163-1,99,VICHADA,99773,CUMARIBO,99773015,SANTA RITA,DESCONECTADA,"4,86484000","-68,36569000",2020-10-01,2022-06-30,2022-10-30,2022-12-31,7575,"457,29",53,10,"119630563,20"
71385,RED DE INGENIERIA S.A.S.,804012847-1,25,CUNDINAMARCA,25148,CAPARRAPI,25148000,VEREDA BOCA DE MONTE,DESCONECTADA,"5,44083000","-74,49722000",2019-12-18,2021-09-17,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
72557,EMTEL,891502163-1,44,LA GUAJIRA,44090,DIBULLA,44090005,CAMPANA NUEVO,DESCONECTADA,"11,23417000","-73,21611000",2020-09-04,2022-06-30,2022-10-30,2022-12-31,3449,"215,13",29,10,"119630563,20"
71308,RED DE INGENIERIA S.A.S.,804012847-1,20,CESAR,20001,VALLEDUPAR,20001028,LAS RA�CES,DESCONECTADA,"10,55833000","-73,18000000",2019-12-04,2021-09-03,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
71368,RED DE INGENIERIA S.A.S.,804012847-1,23,CORDOBA,23855,VALENCIA,23855015,SANTO DOMINGO,DESCONECTADA,"8,12833000","-76,30000000",2019-12-04,2021-09-03,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
72429,EMTEL,891502163-1,18,CAQUETA,18753,SAN VICENTE DEL CAGUAN,18753015,GUAYABAL,DESCONECTADA,"2,69999900","-74,88214000",2020-09-04,2022-06-30,2022-10-30,2022-12-31,646,"20,89",3,10,"119630563,20"
71118,RED DE INGENIERIA S.A.S.,804012847-1,15,BOYACA,15507,OTANCHE,15507011,VEREDA EL MIRADOR,DESCONECTADA,"5,80917000","-74,11778000",2022-02-01,2022-06-30,2022-10-30,2022-12-31,2548,"488,45",101,9,"27692260,00"
72140,RED DE INGENIERIA S.A.S.,804012847-1,20,CESAR,20400,LA JAGUA DE IBIRICO,20400002,LA VICTORIA DE SAN ISIDRO,DESCONECTADA,"9,58583333","-73,23694444",2020-08-13,2022-02-12,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
72114,RED DE INGENIERIA S.A.S.,804012847-1,17,CALDAS,17486,NEIRA,17486000,EL DESCANSO,DESCONECTADA,"5,18888889","-75,54861111",2020-08-14,2022-02-13,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
72424,EMTEL,891502163-1,18,CAQUETA,18592,PUERTO RICO,18592005,LA ESMERALDA,DESCONECTADA,"1,82683000","-75,21872000",2020-09-04,2022-06-30,2022-10-30,2022-12-31,692,"47,12",5,10,"119630563,20"
72169,RED DE INGENIERIA S.A.S.,804012847-1,23,CORDOBA,23464,MOMIL,23464008,PEREIRA,DESCONECTADA,"9,29611111","-75,66138889",2020-08-19,2022-02-18,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
71911,RED DE INGENIERIA S.A.S.,804012847-1,73,TOLIMA,73443,MARIQUITA,73443006,CAMELIAS,DESCONECTADA,"3,98639000","-75,10750000",2019-11-30,2021-08-29,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
71108,RED DE INGENIERIA S.A.S.,804012847-1,15,BOYACA,15368,JERICO,15368000,ASERRADERO,DESCONECTADA,"6,13111000","-72,52389000",2019-12-11,2021-09-10,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
71482,RED DE INGENIERIA S.A.S.,804012847-1,41,HUILA,41548,PITAL,41548001,EL SOCORRO,DESCONECTADA,"2,31444000","-75,83556000",2019-12-11,2021-09-10,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
71164,RED DE INGENIERIA S.A.S.,804012847-1,15,BOYACA,15842,UMBITA,15842000,VEREDA CHUSCAL,DESCONECTADA,"5,18528000","-73,47389000",2019-12-04,2021-09-03,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
72150,RED DE INGENIERIA S.A.S.,804012847-1,23,CORDOBA,23162,CERETE,23162000,CGTO LA  CEIBITA,DESCONECTADA,"8,85416667","-75,76777778",2020-08-21,2022-02-20,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
71300,RED DE INGENIERIA S.A.S.,804012847-1,20,CESAR,20770,SAN MARTIN,20770008,LA CURVA,DESCONECTADA,"7,85056000","-73,55333000",2019-12-13,2021-09-12,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
71256,RED DE INGENIERIA S.A.S.,804012847-1,20,CESAR,20011,AGUACHICA,20011018,CAMPO AMALIA,DESCONECTADA,"7,94722000","-73,67667000",2019-12-14,2021-09-13,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
72032,RED DE INGENIERIA S.A.S.,804012847-1,54,NORTE DE SANTANDER,54743,SILOS,54743004,CORREGIMIENTO LA LAGUNA,DESCONECTADA,"7,19750000","-72,70028000",2019-12-07,2021-09-06,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
71030,RED DE INGENIERIA S.A.S.,804012847-1,05,ANTIOQUIA,05310,GOMEZ PLATA,5310000,VEREDA EL CERRO,DESCONECTADA,"6,70722000","-75,18028000",2019-12-09,2021-09-08,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
72523,EMTEL,891502163-1,94,GUAINIA,94885,LA GUADALUPE,94885000,GALILEA,DESCONECTADA,"1,63297000","-66,96301000",2020-10-01,2022-06-30,2022-10-30,2022-12-31,238,"4,34",0,10,"119630563,20"
72512,EMTEL,891502163-1,94,GUAINIA,94888,MORICHAL,94888000,MORICHAL-GARZA,DESCONECTADA,"2,26833400","-69,92085000",2020-10-01,2022-06-30,2022-10-30,2022-12-31,9293,"669,61",103,10,"119630563,20"
71381,RED DE INGENIERIA S.A.S.,804012847-1,25,CUNDINAMARCA,25148,CAPARRAPI,25148009,SAN CARLOS,DESCONECTADA,"5,29250000","-74,52111000",2022-02-01,2022-06-30,2022-10-30,2022-12-31,397,"60,02",20,9,"27692260,00"
71468,RED DE INGENIERIA S.A.S.,804012847-1,41,HUILA,41396,LA PLATA,41396000,EL CARMELO,DESCONECTADA,"2,39397000","-75,82733000",2019-12-09,2021-09-08,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
71133,RED DE INGENIERIA S.A.S.,804012847-1,15,BOYACA,15667,SAN LUIS DE GACENO,15667000,VEREDA GUAMAL,DESCONECTADA,"4,80556000","-73,08917000",2019-12-11,2021-09-10,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
71743,RED DE INGENIERIA S.A.S.,804012847-1,68,SANTANDER,68861,VELEZ,68861002,CORREGIMIENTO ALTO JORDAN,DESCONECTADA,"6,20538000","-73,74934000",2019-12-11,2021-09-10,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
71229,RED DE INGENIERIA S.A.S.,804012847-1,19,CAUCA,19517,PAEZ,19517013,RIOCHIQUITO,DESCONECTADA,"2,66944000","-75,78083000",2022-02-01,2022-06-30,2022-10-30,2022-12-31,1926,"312,36",70,9,"27692260,00"
71854,RED DE INGENIERIA S.A.S.,804012847-1,73,TOLIMA,73411,LIBANO,73411000,TIERRA ADENTRO,DESCONECTADA,"4,87167000","-75,04222000",2019-11-30,2021-08-29,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
71908,RED DE INGENIERIA S.A.S.,804012847-1,73,TOLIMA,73678,SAN LUIS,73678000,SAN LUIS,DESCONECTADA,"4,02361111","-75,14888889",2019-12-02,2021-09-01,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
72279,RED DE INGENIERIA S.A.S.,804012847-1,68,SANTANDER,68229,CURITI,68229000,VEREDA CUCHICUTE,DESCONECTADA,"6,56444444","-73,06111111",2020-08-06,2022-02-05,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
71752,RED DE INGENIERIA S.A.S.,804012847-1,70,SUCRE,70233,EL ROBLE,70233004,CORREGIMIENTO EL SITIO,DESCONECTADA,"9,04889000","-75,07667000",2019-12-04,2021-09-03,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
71342,RED DE INGENIERIA S.A.S.,804012847-1,23,CORDOBA,23419,LOS CORDOBAS,23419030,NUEVO NARI�O,DESCONECTADA,"8,81556000","-76,29861000",2019-12-06,2021-09-05,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
71399,RED DE INGENIERIA S.A.S.,804012847-1,25,CUNDINAMARCA,25368,JERUSALEN,25368000,EL ROBLE,DESCONECTADA,"4,63778000","-74,58889000",2019-12-09,2021-09-08,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
71132,RED DE INGENIERIA S.A.S.,804012847-1,15,BOYACA,15667,SAN LUIS DE GACENO,15667004,MESA DEL GUAVIO,DESCONECTADA,"4,72444000","-73,13500000",2019-12-12,2021-09-11,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
71216,RED DE INGENIERIA S.A.S.,804012847-1,19,CAUCA,19397,LA VEGA,19397010,SANTA BARBARA,DESCONECTADA,"2,06361000","-76,82194000",2022-02-01,2022-06-30,2022-10-30,2022-12-31,4915,"544,14",102,9,"27692260,00"
71318,RED DE INGENIERIA S.A.S.,804012847-1,23,CORDOBA,23079,BUENAVISTA,23079019,VEREDA CIENAGA LAS MARIA,DESCONECTADA,"8,24306000","-75,36250000",2019-12-01,2021-08-31,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
71358,RED DE INGENIERIA S.A.S.,804012847-1,23,CORDOBA,23670,SAN ANDRES SOTAVENTO,23670021,EL CONTENTO,DESCONECTADA,"9,21166000","-75,48694000",2020-01-27,2021-10-26,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
71278,RED DE INGENIERIA S.A.S.,804012847-1,20,CESAR,20621,LA PAZ,20621006,CORREGIMIENTO VARAS BLANCAS,DESCONECTADA,"10,25917000","-73,06917000",2019-12-06,2021-09-05,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
72358,RED DE INGENIERIA S.A.S.,804012847-1,76,VALLE DEL CAUCA,76890,YOTOCO,76890012,DOPO,DESCONECTADA,"3,94250000","-76,39277778",2020-08-07,2022-02-06,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
71104,RED DE INGENIERIA S.A.S.,804012847-1,15,BOYACA,15299,GARAGOA,15299000,VEREDA HIPAQUIRA,DESCONECTADA,"5,03472000","-73,38889000",2019-12-06,2021-09-05,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
71097,RED DE INGENIERIA S.A.S.,804012847-1,15,BOYACA,15204,COMBITA,15204002,LA PLAYA,DESCONECTADA,"5,70222000","-73,35139000",2019-12-09,2021-09-08,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
72410,EMTEL,891502163-1,08,ATLANTICO,08296,GALAPA,8296001,PALUATO,DESCONECTADA,"10,87512000","-74,93058000",2020-09-04,2022-06-30,2022-10-30,2022-12-31,6071,"239,15",42,10,"119630563,20"
72518,EMTEL,891502163-1,94,GUAINIA,94663,MAPIRIPANA,94663001,CARPINTERO,DESCONECTADA,"3,06096700","-70,26246000",2020-10-01,2022-06-30,2022-10-30,2022-12-31,9012,"549,65",66,10,"119630563,20"
71853,RED DE INGENIERIA S.A.S.,804012847-1,73,TOLIMA,73411,LIBANO,73411000,TIERRA ADENTRO,DESCONECTADA,"4,87167000","-75,04222000",2019-11-29,2021-08-28,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
71362,RED DE INGENIERIA S.A.S.,804012847-1,23,CORDOBA,23686,SAN PELAYO,23686034,MORROCOY,DESCONECTADA,"8,96778000","-75,99028000",2019-12-05,2021-09-04,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
72241,RED DE INGENIERIA S.A.S.,804012847-1,52,NARI�O,52788,TANGUA,52788000,VDA EL TABLON OBRAJE,DESCONECTADA,"1,06944444","-77,41944444",2020-08-09,2022-02-08,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
71717,RED DE INGENIERIA S.A.S.,804012847-1,68,SANTANDER,68615,RIONEGRO,68615000,CORREGIMIENTO DE GALAPAGOS,DESCONECTADA,"7,31472000","-73,17833000",2019-12-09,2021-09-08,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
71740,RED DE INGENIERIA S.A.S.,804012847-1,68,SANTANDER,68820,TONA,68820000,VEREDA PALMAS,DESCONECTADA,"7,13944000","-72,91417000",2019-12-13,2021-09-12,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
71810,RED DE INGENIERIA S.A.S.,804012847-1,73,TOLIMA,73055,ARMERO,73055000,VEREDA MARACAIBO,DESCONECTADA,"5,12667000","-74,89861000",2019-11-28,2021-08-27,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
72355,RED DE INGENIERIA S.A.S.,804012847-1,76,VALLE DEL CAUCA,76834,TULUA,76834003,BARRAGAN,DESCONECTADA,"4,03250000","-75,88527778",2020-08-08,2022-02-07,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
72089,RED DE INGENIERIA S.A.S.,804012847-1,13,BOLIVAR,13654,SAN JACINTO,13654000,VEREDA CASA DE PIEDRA,DESCONECTADA,"9,89194444","-73,21555556",2020-08-23,2022-02-22,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
72322,RED DE INGENIERIA S.A.S.,804012847-1,73,TOLIMA,73671,SALDA�A,73671009,NORMAND�A,DESCONECTADA,"3,92472222","-74,95222222",2020-08-21,2022-02-20,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
72110,RED DE INGENIERIA S.A.S.,804012847-1,17,CALDAS,17174,CHINCHINA,17174012,EL REPOSO,DESCONECTADA,"4,93805556","-75,62111111",2020-08-12,2022-02-11,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
71916,RED DE INGENIERIA S.A.S.,804012847-1,73,TOLIMA,73854,VALLE DE SAN JUAN,73854000,VEREDA BUENAVISTA ALEGRIA,DESCONECTADA,"4,26139000","-75,17222000",2019-12-04,2021-09-03,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
71026,RED DE INGENIERIA S.A.S.,804012847-1,05,ANTIOQUIA,05284,FRONTINO,5284000,VEREDA CHUSCAL DE MUSINGA,DESCONECTADA,"6,75083000","-76,24778000",2019-12-12,2021-09-11,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
71881,RED DE INGENIERIA S.A.S.,804012847-1,73,TOLIMA,73624,ROVIRA,73624001,EL CORAZ�N,DESCONECTADA,"3,32889000","-75,73694000",2019-12-06,2021-09-05,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
72544,EMTEL,891502163-1,44,LA GUAJIRA,44001,RIOHACHA,44001001,ARROYO ARENA,DESCONECTADA,"11,27195000","-72,90918000",2020-09-04,2022-06-30,2022-10-30,2022-12-31,2384,"83,04",10,10,"119630563,20"
72552,EMTEL,891502163-1,44,LA GUAJIRA,44430,MAICAO,44430000,COMUNIDAD PIPAMANA,DESCONECTADA,"11,39472000","-72,26444000",2020-09-04,2022-06-30,2022-10-30,2022-12-31,1477,"88,01",9,10,"119630563,20"
71033,RED DE INGENIERIA S.A.S.,804012847-1,05,ANTIOQUIA,05411,LIBORINA,5411004,SAN DIEGO (PLACITA),DESCONECTADA,"6,73306000","-75,81500000",2019-12-12,2021-09-11,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
71983,RED DE INGENIERIA S.A.S.,804012847-1,76,VALLE DEL CAUCA,76736,SEVILLA,76736097,VEREDA EL CRUCERO,DESCONECTADA,"4,28806000","-75,90167000",2019-12-18,2021-09-17,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
74394,RED DE INGENIERIA S.A.S.,AUS501370,50,META,50318,GUAMAL,50318001,VEREDA HUMADEA,DESCONECTADA,"3,82071000","-73,74814000",2021-01-18,2022-10-17,2022-10-30,2022-12-31,54,"88,23",46,9,"27007797,00"
72371,RED DE INGENIERIA S.A.S.,804012847-1,85,CASANARE,85440,VILLANUEVA,85440003,VEREDA SANTA HELENA,DESCONECTADA,"4,33277778","-72,74444444",2020-08-19,2022-02-18,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
72252,RED DE INGENIERIA S.A.S.,804012847-1,54,NORTE DE SANTANDER,54405,LOS PATIOS,54405003,LOS VADOS,DESCONECTADA,"7,77222222","-72,52416667",2020-08-20,2022-02-19,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
71370,RED DE INGENIERIA S.A.S.,804012847-1,25,CUNDINAMARCA,25035,ANAPOIMA,25035002,SAN ANTONIO DE ANAPOIMA,DESCONECTADA,"4,58250000","-74,54833000",2019-12-08,2021-09-07,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
71561,RED DE INGENIERIA S.A.S.,804012847-1,52,NARI�O,52612,RICAURTE,52612003,OSPINA P�REZ,DESCONECTADA,"1,22278000","-78,00944000",2022-02-01,2022-06-30,2022-10-30,2022-12-31,934,"275,91",62,9,"27692260,00"
71689,RED DE INGENIERIA S.A.S.,804012847-1,68,SANTANDER,68425,MACARAVITA,68425005,TIENDA NUEVA,DESCONECTADA,"6,52194000","-72,59000000",2019-12-07,2021-09-06,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
72331,RED DE INGENIERIA S.A.S.,804012847-1,76,VALLE DEL CAUCA,76100,BOLIVAR,76100000,LA AGUADA,DESCONECTADA,"4,38000000","-76,22361111",2020-08-12,2022-02-11,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
72273,RED DE INGENIERIA S.A.S.,804012847-1,66,RISARALDA,66682,SANTA ROSA DE CABAL,66682000,GUACAS,DESCONECTADA,"4,89638889","-75,61333333",2020-08-09,2022-02-08,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
72423,EMTEL,891502163-1,18,CAQUETA,18753,SAN VICENTE DEL CAGUAN,18753000,CORREGIMIENTO LOS POZOS,DESCONECTADA,"2,12267200","-74,55599000",2020-10-01,2022-06-30,2022-10-30,2022-12-31,1809,"39,06",8,10,"119630563,20"
71942,RED DE INGENIERIA S.A.S.,804012847-1,76,VALLE DEL CAUCA,76243,EL AGUILA,76243000,CORREGIMIENTO LA JUDEA,DESCONECTADA,"4,86806000","-76,08250000",2022-02-01,2022-06-30,2022-10-30,2022-12-31,2489,"326,92",75,9,"27692260,00"
72200,RED DE INGENIERIA S.A.S.,804012847-1,41,HUILA,41306,GIGANTE,41306006,EL MESON,DESCONECTADA,"2,47638889","-75,47805556",2020-08-19,2022-02-18,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
71635,RED DE INGENIERIA S.A.S.,804012847-1,20,CESAR,20770,SAN MARTIN,20770004,PUERTO OCULTO,DESCONECTADA,"7,83028000","-73,59111000",2019-12-13,2021-09-12,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
71959,RED DE INGENIERIA S.A.S.,804012847-1,76,VALLE DEL CAUCA,76377,LA CUMBRE,76377099,LA MARIA,DESCONECTADA,"3,63583000","-76,64056000",2019-12-18,2021-09-17,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
71288,RED DE INGENIERIA S.A.S.,804012847-1,20,CESAR,20570,PUEBLO BELLO,20570002,MINAS DE IRACAL,DESCONECTADA,"10,36278000","-73,49194000",2019-11-27,2021-08-26,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
71977,RED DE INGENIERIA S.A.S.,804012847-1,76,VALLE DEL CAUCA,76622,ROLDANILLO,76622003,HIGUERONCITO,DESCONECTADA,"4,48167000","-76,11500000",2019-12-12,2021-09-11,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
72001,RED DE INGENIERIA S.A.S.,804012847-1,05,ANTIOQUIA,05490,NECOCLI,5490000,VEREDA BOBALCARITO,DESCONECTADA,"8,54833000","-76,57444000",2019-12-03,2021-09-02,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
72402,EMTEL,891502163-1,0,PENDIENTE CLASIFICAR,00,PENDIENTE CLASIFICAR,Sin Definir,Sin Definir,DESCONECTADA,",00000000",",00000000",2020-09-04,2022-06-30,2022-10-30,2022-12-31,6682,"476,28",47,10,"119630563,20"
71173,RED DE INGENIERIA S.A.S.,804012847-1,15,BOYACA,15407,VILLA DE LEYVA,15407000,SABANA,DESCONECTADA,"5,68417000","-73,50389000",2019-12-08,2021-09-07,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
71250,RED DE INGENIERIA S.A.S.,804012847-1,19,CAUCA,19743,SILVIA,19743001,GUAMBIA,DESCONECTADA,"2,71806000","-76,38222000",2022-02-01,2022-06-30,2022-10-30,2022-12-31,6874,"896,83",172,9,"27692260,00"
71312,RED DE INGENIERIA S.A.S.,804012847-1,20,CESAR,20001,VALLEDUPAR,20001034,VILLA GERMANIA,DESCONECTADA,"10,49694000","-73,16555000",2020-01-23,2021-10-22,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
72369,RED DE INGENIERIA S.A.S.,804012847-1,76,VALLE DEL CAUCA,76736,SEVILLA,76736000,LA MARIA,DESCONECTADA,"4,26527778","-75,95250000",2020-08-10,2022-02-09,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
71419,RED DE INGENIERIA S.A.S.,804012847-1,25,CUNDINAMARCA,25596,QUIPILE,25596002,INSPECCION LA VIRGEN,DESCONECTADA,"4,71222000","-74,57278000",2019-12-12,2021-09-11,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
71919,RED DE INGENIERIA S.A.S.,804012847-1,73,TOLIMA,73854,VALLE DE SAN JUAN,73854000,VEREDA BUENAVISTA ALEGRIA,DESCONECTADA,"4,26139000","-75,17222000",2019-12-03,2021-09-02,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
72282,RED DE INGENIERIA S.A.S.,804012847-1,68,SANTANDER,68296,GALAN,68296000,GALAN,DESCONECTADA,"6,60750000","-73,28888889",2020-08-09,2022-02-08,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
72550,EMTEL,891502163-1,44,LA GUAJIRA,44090,DIBULLA,44090004,PALOMINO,DESCONECTADA,"11,24657000","-73,56190000",2020-09-04,2022-06-30,2022-10-30,2022-12-31,9309,"1044,84",101,10,"119630563,20"
